CustomerName,Product A,Product B,Product C,Date,Latitude,Longitude,Sales
63801,0,9,0,2020-12-04 10:50,-1.39544773,36.9419632,9
63831,0,20,1,2020-12-04 10:50,-1.2964001,36.8436365,21
63857,0,8,0,2020-12-04 10:53,-1.4777867,36.9533433,8
63859,0,0,1,2020-12-04 10:55,-1.30717,36.7887,1
63871,0,9,0,2020-12-04 10:56,-1.2968102,36.8458631,9
63877,0,2,1,2020-12-04 10:59,-1.30723417,36.78678513,3
63878,0,2,0,2020-12-04 11:00,-1.4785917,36.9532783,2
63882,1,3,0,2020-12-04 11:02,-1.3218267,36.7877,4
63883,0,0,2,2020-12-04 11:03,-1.39646006,36.94458008,2
63916,0,2,0,2020-12-04 11:03,-1.4783283,36.95439,2
63940,0,7,0,2020-12-04 11:04,-1.39649832,36.94470978,7
63966,0,1,0,2020-12-04 11:12,-1.3594748,36.657335,1
63974,0,1,1,2020-12-04 11:15,-1.398417,36.94298935,2
64008,0,0,3,2020-12-04 11:19,-1.30800581,36.79944992,3
64012,0,2,0,2020-12-04 11:20,-1.39088249,36.93995285,2
64019,0,10,0,2020-12-04 11:21,-1.2987888,36.8403587,10
64038,0,1,0,2020-12-04 11:23,-1.2988432,36.8404035,1
64040,0,5,0,2020-12-04 11:25,-1.2986633,36.8404017,5
64044,0,0,1,2020-12-04 11:30,-1.290802,36.7402368,1
64057,0,9,0,2020-12-04 11:32,-1.2986655,36.8404069,9
64073,0,4,0,2020-12-04 11:35,-1.2910683,36.8390483,4
64095,0,6,0,2020-12-04 11:37,-1.2986633,36.8404017,6
64101,1,3,0,2020-12-04 11:39,-1.2986502,36.8403589,4
64109,0,3,2,2020-12-04 11:40,-1.428335,36.9653683,5
64110,0,1,0,2020-12-04 11:40,-1.4578117,36.9765717,1
64117,0,16,0,2020-12-04 11:41,-1.2986502,36.8403589,16
64124,0,5,0,2020-12-04 11:44,-1.3563433,36.6569433,5
64130,0,6,0,2020-12-04 11:45,-1.35593069,36.65708542,6
64135,0,13,0,2020-12-04 11:45,-1.3080857,36.8820901,13
64163,0,1,0,2020-12-04 11:47,-1.2986633,36.8404017,1
64164,0,3,0,2020-12-04 11:49,-1.3555933,36.6559633,3
64169,0,2,0,2020-12-04 11:51,-1.310494,36.7995858,2
64173,0,1,1,2020-12-04 11:50,-1.31026137,36.79931259,2
64182,0,2,4,2020-12-04 11:52,-1.3070317,36.819085,6
64184,0,2,0,2020-12-04 11:53,-1.394845,36.7369117,2
64187,0,2,0,2020-12-04 11:55,-1.2986683,36.8403467,2
64192,0,5,0,2020-12-04 11:56,-1.3948884,36.7370216,5
64195,0,6,0,2020-12-04 11:58,-1.31050086,36.79959488,6
64204,0,1,0,2020-12-04 12:00,-1.3948856,36.7369303,1
64207,0,2,0,2020-12-04 12:01,-1.3948816,36.7370467,2
64208,0,6,0,2020-12-04 12:06,-1.310531,36.7996128,6
64217,0,5,0,2020-12-04 12:07,-1.29750333,36.682515,5
64221,0,1,1,2020-12-04 12:10,-1.3949247,36.737002,2
64224,0,3,0,2020-12-04 12:12,-1.4903669,36.9569544,3
64233,0,3,0,2020-12-04 12:14,-1.3948617,36.7370633,3
64234,0,3,0,2020-12-04 12:14,-1.395105,36.73688,3
64241,0,1,1,2020-12-04 12:15,-1.3949347,36.7370402,2
64243,0,4,0,2020-12-04 12:16,-1.3749917,36.7228217,4
64249,0,2,0,2020-12-04 12:16,-1.3948854,36.737027,2
64255,0,3,0,2020-12-04 12:16,-1.3948533,36.7370233,3
64258,0,3,1,2020-12-04 12:19,-1.3947367,36.7370078,4
64272,0,3,0,2020-12-04 12:19,-1.3948989,36.737019,3
64276,0,2,0,2020-12-04 12:24,-1.3594748,36.657335,2
64291,0,1,0,2020-12-04 12:25,-1.3948977,36.7370201,1
64293,0,1,0,2020-12-04 12:26,-1.3948567,36.7370183,1
64298,1,0,0,2020-12-04 12:26,-1.3949247,36.737002,1
64303,0,1,0,2020-12-04 12:28,-1.3948884,36.7370216,1
64307,0,10,3,2020-12-04 12:27,-1.3949264,36.7370456,13
64316,0,0,1,2020-12-04 12:29,-1.3948633,36.737025,1
64317,0,5,1,2020-12-04 12:31,-1.47588062,36.9612236,6
64318,0,2,0,2020-12-04 12:31,-1.3948567,36.737015,2
64319,0,4,0,2020-12-04 12:36,-1.4046382,36.7175385,4
64326,0,11,0,2020-12-04 12:38,-1.30964,36.8769883,11
64329,0,2,0,2020-12-04 12:38,-1.3948585,36.7370132,2
64334,0,6,0,2020-12-04 12:41,-1.4753561,36.9613175,6
64341,0,0,0,2020-12-04 12:51,-1.39495,36.736985,0
64344,0,2,0,2020-12-04 12:54,-1.394935,36.7368833,2
64347,0,17,1,2020-12-04 12:54,-1.4765172,36.96178055,18
64360,0,14,9,2020-12-04 12:57,-1.2993992,36.8401877,23
64361,0,1,0,2020-12-04 13:00,-1.3958382,36.9430591,1
64368,2,8,0,2020-12-04 13:02,-1.3117439,36.8464201,10
64373,0,3,0,2020-12-04 13:05,-1.3949317,36.737035,3
64375,0,2,0,2020-12-04 13:06,-1.39608061,36.94181061,2
64385,1,1,0,2020-12-04 13:10,-1.3868289,36.7241857,2
64397,0,3,0,2020-12-04 13:15,-1.3948989,36.737019,3
64403,0,4,0,2020-12-04 13:14,-1.3948884,36.7370216,4
64424,0,4,0,2020-12-04 13:19,-1.3949117,36.7370517,4
64431,0,3,0,2020-12-04 13:20,-1.3948884,36.7370216,3
64438,0,5,0,2020-12-04 13:24,-1.3580067,36.6400717,5
64445,0,14,5,2020-12-04 13:23,-1.3933267,36.942155,19
64447,2,4,0,2020-12-04 13:30,-1.3115753,36.845712,6
64465,0,3,0,2020-12-04 13:30,-1.4766617,36.960895,3
64478,0,11,2,2020-12-04 13:31,-1.4769137,36.9617655,14
64481,0,6,0,2020-12-04 13:39,-1.39044964,36.93973541,6
64483,2,2,0,2020-12-04 13:39,-1.4765172,36.96178055,4
64500,0,3,2,2020-12-04 13:42,-1.3948816,36.7370467,5
64504,0,2,0,2020-12-04 13:43,-1.394914,36.7370081,2
64530,0,1,0,2020-12-04 13:59,-1.3086335,36.8658935,1
64577,0,9,0,2020-12-04 14:00,-1.4764607,36.95914078,9
64586,0,1,0,2020-12-04 14:01,-1.4054367,36.6880417,1
64592,0,3,0,2020-12-04 14:02,-1.3093543,36.8635826,3
64624,6,2,0,2020-12-04 14:03,-1.3119217,36.8642783,8
64642,0,0,20,2020-12-04 14:03,-1.3268983,36.8452617,20
64686,0,5,0,2020-12-04 14:04,-1.3084,36.8239283,5
64689,0,4,0,2020-12-04 14:04,-1.3161343,36.7942006,4
64715,0,6,0,2020-12-04 14:06,-1.2780085,36.8283947,6
64721,0,8,0,2020-12-04 14:07,-1.4810991,36.9607457,8
64729,8,5,0,2020-12-04 14:09,-1.3116483,36.8646367,13
64734,0,5,0,2020-12-04 14:09,-1.44289994,36.99076843,5
64739,0,1,0,2020-12-04 14:14,-1.40393424,36.94587708,1
64743,0,2,0,2020-12-04 14:16,-1.3149131,36.848854,2
64748,0,2,0,2020-12-04 14:19,-1.3119882,36.864265,2
64757,0,15,0,2020-12-04 14:18,-1.3961196,36.7642299,15
64769,1,0,0,2020-12-04 14:20,-1.3979512,36.9424947,1
64784,0,2,0,2020-12-04 14:20,-1.3109633,36.8640683,2
64785,1,0,0,2020-12-04 14:22,-1.3958067,36.9431383,2
64792,0,3,1,2020-12-04 14:22,-1.30857,36.7834,4
64796,0,5,0,2020-12-04 14:24,-1.3211664,36.7992213,5
64797,0,1,2,2020-12-04 14:29,-1.3084478,36.7841226,3
64803,1,7,0,2020-12-04 14:31,-1.3141283,36.7915467,8
64809,0,3,0,2020-12-04 14:32,-1.3141283,36.7915467,3
64828,0,5,0,2020-12-04 14:35,-1.3958382,36.9430591,5
64842,0,2,0,2020-12-04 14:37,-1.3980207,36.7562255,2
64843,7,1,0,2020-12-04 14:39,-1.39571,36.9435,8
64851,0,2,0,2020-12-04 14:38,-1.39545,36.942,2
64857,0,6,0,2020-12-04 14:40,-1.4433787,36.991365,6
64862,0,2,0,2020-12-04 14:41,-1.3610502,36.6543109,2
64865,0,4,0,2020-12-04 14:44,-1.3229988,36.7987813,4
64871,0,5,0,2020-12-04 14:43,-1.44333,36.9911,5
64878,0,4,0,2020-12-04 14:44,-1.3132685,36.862337,4
64879,0,3,1,2020-12-04 14:45,-1.31128645,36.78328705,4
64881,0,6,0,2020-12-04 14:46,-1.31205,36.78369,6
64886,0,2,1,2020-12-04 14:48,-1.3915817,36.6826317,3
64892,0,1,0,2020-12-04 14:49,-1.31260252,36.84376907,1
64908,0,3,0,2020-12-04 14:51,-1.3125965,36.8622387,3
64916,0,2,0,2020-12-04 14:52,-1.3915683,36.6826217,2
64928,2,2,0,2020-12-04 14:53,-1.3979967,36.7645033,4
64931,0,3,0,2020-12-04 14:54,-1.3915433,36.6826067,3
64932,0,1,0,2020-12-04 14:55,-1.3949247,36.7369537,1
64942,2,5,0,2020-12-04 14:57,-1.31275415,36.84409332,7
64948,0,2,0,2020-12-04 14:57,-1.3766433,36.7252033,2
64950,0,4,1,2020-12-04 14:58,-1.27487695,36.82358551,5
64954,0,0,1,2020-12-04 14:59,-1.3948553,36.7370334,1
64961,2,1,0,2020-12-04 15:07,-1.27481174,36.82379913,3
64968,0,1,0,2020-12-04 15:07,-1.39495,36.736985,1
64983,0,1,2,2020-12-04 15:08,-1.3109169,36.80187988,3
64989,0,0,1,2020-12-04 15:08,-1.31117,36.8017,1
64990,0,0,1,2020-12-04 15:10,-1.3111772,36.8016365,1
64995,1,1,0,2020-12-04 15:11,-1.3729196,36.6598042,2
64996,0,6,0,2020-12-04 15:13,-1.31507766,36.85985565,6
65005,0,6,1,2020-12-04 15:15,-1.3447594,36.6332841,7
65008,0,6,0,2020-12-04 15:15,-1.3109169,36.80187988,6
65011,0,3,0,2020-12-04 15:16,-1.3109169,36.80187988,3
65013,0,10,0,2020-12-04 15:18,-1.3302474,36.7837871,10
65014,0,1,0,2020-12-04 15:19,-1.39658844,36.94490051,1
65025,0,3,0,2020-12-04 15:20,-1.3447804,36.6332862,3
65028,0,2,0,2020-12-04 15:21,-1.31117,36.8017,2
65034,1,1,0,2020-12-04 15:27,-1.3109683,36.8378817,2
65074,0,2,0,2020-12-04 15:27,-1.3910483,36.7732483,2
65104,0,0,0,2020-12-04 15:28,-1.284033,36.8209843,4
65116,0,0,1,2020-12-04 15:30,-1.39590871,36.94234085,1
65147,0,5,0,2020-12-04 15:35,-1.39537609,36.76613617,5
65164,0,6,0,2020-12-04 15:38,-1.2910717,36.8390233,6
65171,0,3,0,2020-12-04 15:39,-1.2904283,36.74017,3
65175,0,0,0,2020-12-04 15:39,-1.3351133,36.674265,1
65190,0,4,0,2020-12-04 15:40,-1.3083226,36.8240028,4
65194,0,8,0,2020-12-04 15:45,-1.3172519,36.7780604,8
65208,0,3,1,2020-12-04 15:46,-1.2905233,36.7399617,4
65216,0,2,0,2020-12-04 15:53,-1.3141067,36.869785,2
65218,0,9,0,2020-12-04 16:02,-1.384125,36.9431,9
65223,0,8,0,2020-12-04 16:03,-1.2904733,36.7400567,8
65228,0,9,0,2020-12-04 16:03,-1.3151375,36.8694333,9
65235,1,4,0,2020-12-04 16:04,-1.3735128,36.721942,5
65237,0,1,0,2020-12-04 16:05,-1.3739153,36.7216809,1
65242,1,10,0,2020-12-04 16:05,-1.2904808,36.7398736,11
65264,0,2,0,2020-12-04 16:06,-1.3837174,36.6769634,2
65266,0,8,0,2020-12-04 16:08,-1.383785,36.676825,8
65269,2,5,0,2020-12-04 16:10,-1.38735998,36.94288635,7
65284,0,1,0,2020-12-04 16:14,-1.3099817,36.84641,1
65303,0,5,1,2020-12-04 16:22,-1.4423967,36.6680333,6
65307,0,4,0,2020-12-04 16:33,-1.3125267,36.861295,4
65309,0,0,1,2020-12-04 16:40,-1.2903637,36.7400873,1
65317,0,3,0,2020-12-04 16:42,-1.34845519,36.66099167,3
65319,0,9,0,2020-12-04 16:44,-1.2860994,36.8324875,9
65328,0,5,0,2020-12-04 16:45,-1.4292729,36.6857746,5
65365,0,1,0,2020-12-04 16:51,-1.2986683,36.8403467,1
65366,0,7,0,2020-12-04 16:53,-1.3249083,36.7841617,7
65387,0,10,0,2020-12-04 17:36,-1.39412332,36.94317627,10
65389,0,24,2,2020-12-04 19:11,-1.3940121,36.9431911,26
65392,2,4,0,2020-12-04 19:48,-1.4711219,36.9558434,6
65402,0,1,0,2020-12-05 4:50,-1.4694984,36.9545699,1
65403,0,4,0,2020-12-05 4:51,-1.4693652,36.9546108,4
65411,2,0,0,2020-12-05 4:58,-1.3605812,36.6574439,2
65418,0,0,0,2020-12-05 5:05,-1.3058012,36.8560429,4
65420,0,2,0,2020-12-05 5:07,-1.3837174,36.6769634,2
65421,0,4,0,2020-12-05 5:16,-1.4692852,36.9546108,4
65434,0,3,0,2020-12-05 5:16,-1.3625667,36.6569683,3
65470,0,3,0,2020-12-05 5:17,-1.39472532,36.94154739,3
65485,0,14,2,2020-12-05 5:22,-1.3954,36.9409583,16
65490,0,5,0,2020-12-05 5:25,-1.2866949,36.828552,5
65491,0,9,0,2020-12-05 5:26,-1.4744317,36.9586867,9
65492,0,8,0,2020-12-05 5:32,-1.2867096,36.8285364,8
65498,1,2,0,2020-12-05 5:44,-1.4749177,36.9586602,3
65506,0,3,0,2020-12-05 5:46,-1.3933983,36.75227,3
65512,0,5,0,2020-12-05 5:47,-1.47513,36.9586,5
65516,0,5,1,2020-12-05 5:48,-1.28672016,36.82847977,6
65534,0,3,0,2020-12-05 5:49,-1.395215,36.7408027,3
65538,0,2,0,2020-12-05 5:50,-1.28672,36.8286,2
65541,0,1,0,2020-12-05 5:52,-1.3950814,36.7369727,1
65547,0,4,0,2020-12-05 5:52,-1.28673828,36.82847214,4
65550,0,2,0,2020-12-05 5:53,-1.47585166,36.95799637,2
65553,0,20,0,2020-12-05 6:01,-1.39519,36.94225311,20
65556,1,1,0,2020-12-05 6:01,-1.3949752,36.7369633,2
65560,1,8,1,2020-12-05 6:04,-1.2868358,36.8285915,10
65561,0,2,1,2020-12-05 6:06,-1.2979939,36.8400054,3
65563,0,2,0,2020-12-05 6:07,-1.3949717,36.7370283,2
65570,0,2,0,2020-12-05 6:09,-1.39493,36.7369833,2
65572,1,3,0,2020-12-05 6:09,-1.4758267,36.95791,4
65592,0,2,0,2020-12-05 6:10,-1.39545536,36.94088745,2
65594,0,24,0,2020-12-05 6:13,-1.3040281,36.83697,24
65610,0,1,0,2020-12-05 6:16,-1.3927177,36.7501759,1
65619,4,1,0,2020-12-05 6:16,-1.3009608,36.8386122,5
65623,0,1,0,2020-12-05 6:17,-1.394895,36.7370633,1
65628,0,3,0,2020-12-05 6:18,-1.2986733,36.8404233,3
65630,0,3,0,2020-12-05 6:19,-1.3302341,36.7842363,3
65632,2,17,1,2020-12-05 6:20,-1.39444661,36.94161606,20
65646,0,2,1,2020-12-05 6:26,-1.3948567,36.737015,3
65650,0,9,7,2020-12-05 6:26,-1.2986733,36.8404233,16
65656,0,1,0,2020-12-05 6:26,-1.2986683,36.8403467,1
65661,0,1,0,2020-12-05 6:28,-1.2989233,36.8402917,1
65675,0,2,0,2020-12-05 6:28,-1.3948884,36.7370216,2
65678,0,0,3,2020-12-05 6:29,-1.2877786,36.8276317,3
65682,1,2,0,2020-12-05 6:37,-1.4808821,36.9555257,3
65686,0,0,0,2020-12-05 6:39,-1.3268983,36.8452617,2
65691,0,2,0,2020-12-05 6:40,-1.31035757,36.84002686,2
65703,1,1,0,2020-12-05 6:41,-1.4817732,36.9546487,2
65732,3,0,0,2020-12-05 6:40,-1.3948884,36.7370216,3
65734,0,0,3,2020-12-05 6:41,-1.2986633,36.8404017,3
65742,0,2,0,2020-12-05 6:42,-1.3907017,36.74835,2
65751,0,5,0,2020-12-05 6:47,-1.3950814,36.7369727,5
65752,0,0,1,2020-12-05 6:49,-1.2986655,36.8404069,1
65763,0,0,1,2020-12-05 6:50,-1.39518118,36.73703384,1
65773,0,5,0,2020-12-05 6:52,-1.3950962,36.7369341,5
65795,0,1,0,2020-12-05 6:53,-1.394825,36.7370167,1
65803,0,5,0,2020-12-05 6:54,-1.3948683,36.7370517,5
65812,1,5,0,2020-12-05 6:55,-1.2989233,36.8402917,6
65813,0,5,0,2020-12-05 6:55,-1.3951,36.7369,5
65826,0,2,0,2020-12-05 6:55,-1.39617717,36.76128006,2
65827,0,2,0,2020-12-05 6:56,-1.3949633,36.7369848,2
65843,0,6,0,2020-12-05 6:57,-1.39508,36.7370155,6
65849,0,1,1,2020-12-05 6:57,-1.3950195,36.7370097,2
65867,0,0,1,2020-12-05 6:58,-1.3950144,36.7369869,1
65883,0,1,0,2020-12-05 6:59,-1.394825,36.7370167,1
65892,0,1,0,2020-12-05 7:05,-1.394825,36.737035,1
65927,0,3,0,2020-12-05 7:05,-1.3949367,36.7370567,3
65929,0,6,0,2020-12-05 7:07,-1.4305373,36.6862607,6
65947,0,1,0,2020-12-05 7:12,-1.43007,36.6859867,1
65954,2,0,0,2020-12-05 7:14,-1.39444661,36.94161606,2
65958,0,1,1,2020-12-05 7:15,-1.4307249,36.6873286,2
65962,0,0,1,2020-12-05 7:17,-1.43147194,36.68588638,1
65980,0,6,1,2020-12-05 7:20,-1.4294791,36.6858601,7
65987,0,2,0,2020-12-05 7:22,-1.3949153,36.7369724,2
65992,0,2,0,2020-12-05 7:22,-1.39601,36.7382,2
65999,0,0,1,2020-12-05 7:21,-1.3948884,36.7370216,1
66007,1,1,0,2020-12-05 7:22,-1.3949176,36.7369517,2
66013,0,1,1,2020-12-05 7:28,-1.3948884,36.7370216,2
66020,0,2,0,2020-12-05 7:30,-1.3948467,36.737065,2
66026,0,4,0,2020-12-05 7:31,-1.3948641,36.7370576,4
66031,0,2,0,2020-12-05 7:33,-1.3978342,36.7663111,2
66038,0,2,0,2020-12-05 7:38,-1.3948617,36.7370633,2
66043,0,1,0,2020-12-05 7:40,-1.3948683,36.7370564,1
66046,3,8,1,2020-12-05 7:40,-1.4810414,36.9607839,12
66053,2,2,0,2020-12-05 7:42,-1.4811357,36.9607196,4
66056,0,0,1,2020-12-05 7:43,-1.3948884,36.7370216,1
66058,0,1,0,2020-12-05 7:42,-1.3948683,36.7370517,1
66065,0,11,0,2020-12-05 7:43,-1.4811872,36.9606904,11
66071,0,3,0,2020-12-05 7:44,-1.3949317,36.737035,3
66073,0,2,0,2020-12-05 7:44,-1.39493,36.7369833,2
66075,0,1,0,2020-12-05 7:44,-1.39488,36.737,1
66082,0,1,0,2020-12-05 7:45,-1.3948585,36.7370132,1
66083,0,2,0,2020-12-05 7:47,-1.3949323,36.7369846,2
66086,0,3,0,2020-12-05 7:47,-1.3949117,36.7370517,3
66112,0,0,2,2020-12-05 7:47,-1.39590871,36.94234085,2
66121,1,3,0,2020-12-05 7:48,-1.3948884,36.7370216,4
66125,0,11,0,2020-12-05 7:48,-1.3958067,36.9431383,11
66130,0,1,0,2020-12-05 7:50,-1.394915,36.7368917,1
66142,0,1,0,2020-12-05 7:52,-1.3948816,36.7370467,1
66154,2,4,0,2020-12-05 7:54,-1.394895,36.7370633,6
66159,0,3,2,2020-12-05 7:54,-1.3949102,36.736959,5
66168,0,4,0,2020-12-05 7:57,-1.3960186,36.7407031,4
66174,0,3,1,2020-12-05 7:57,-1.39519,36.94225311,4
66178,0,2,2,2020-12-05 7:58,-1.395074,36.7369216,4
66191,0,9,0,2020-12-05 7:59,-1.3948633,36.737025,9
66194,0,1,0,2020-12-05 7:59,-1.3948884,36.7370216,1
66213,0,2,0,2020-12-05 8:00,-1.3949153,36.7369724,2
66271,0,1,0,2020-12-05 8:01,-1.4810991,36.9607457,1
66276,0,7,0,2020-12-05 8:02,-1.4602898,36.9715406,7
66284,0,4,1,2020-12-05 8:03,-1.45887172,36.97269058,5
66289,1,13,1,2020-12-05 8:04,-1.45952594,36.97260284,15
66291,0,1,2,2020-12-05 8:04,-1.45904636,36.97319031,3
66298,0,25,0,2020-12-05 8:04,-1.45952594,36.97260284,25
66302,0,0,0,2020-12-05 8:05,-1.2719778,36.8319055,1
66334,0,2,0,2020-12-05 8:06,-1.4810991,36.9607457,2
66380,0,4,0,2020-12-05 8:07,-1.4849383,36.9591319,4
66390,0,1,0,2020-12-05 8:08,-1.45827842,36.9746666,1
66391,0,3,0,2020-12-05 8:08,-1.3948967,36.737075,3
66399,0,8,0,2020-12-05 8:10,-1.2986655,36.8404069,8
66415,0,2,0,2020-12-05 8:09,-1.3111573,36.836427,2
66469,0,4,0,2020-12-05 8:11,-1.3965193,36.7456187,4
66490,4,2,0,2020-12-05 8:12,-1.294275,36.833845,6
66493,0,11,1,2020-12-05 8:12,-1.304637,36.7376584,12
66496,0,3,0,2020-12-05 8:13,-1.368575,36.6581533,3
66505,0,2,0,2020-12-05 8:13,-1.3966616,36.748223,2
66562,0,1,0,2020-12-05 8:16,-1.31121,36.8369883,1
66573,0,6,5,2020-12-05 8:18,-1.2867731,36.8285376,11
66574,0,3,0,2020-12-05 8:19,-1.3109683,36.8378817,3
66583,0,7,0,2020-12-05 8:20,-1.3617,36.6562667,7
66585,0,6,0,2020-12-05 8:27,-1.31554,36.8485,6
66594,0,6,1,2020-12-05 8:31,-1.3131122,36.8453008,7
66603,0,1,0,2020-12-05 8:32,-1.31035757,36.84002686,1
66607,0,2,0,2020-12-05 8:33,-1.28662074,36.82852554,2
66609,0,1,0,2020-12-05 8:33,-1.3045667,36.73772,1
66612,0,8,0,2020-12-05 8:35,-1.3149131,36.848854,8
66614,0,1,0,2020-12-05 8:37,-1.3594748,36.657335,1
66627,2,3,0,2020-12-05 8:37,-1.30989838,36.83673859,5
66640,2,0,0,2020-12-05 8:37,-1.36171,36.6539,2
66659,0,4,1,2020-12-05 8:38,-1.3590002,36.6557731,5
66668,1,3,0,2020-12-05 8:38,-1.3173709,36.874945,4
66671,1,7,0,2020-12-05 8:39,-1.3155924,36.7935317,8
66679,0,3,1,2020-12-05 8:40,-1.4756433,36.95666,4
66681,0,2,2,2020-12-05 8:42,-1.3070317,36.819085,4
66716,0,4,4,2020-12-05 8:44,-1.3146567,36.8181033,8
66719,1,4,0,2020-12-05 8:46,-1.3155693,36.7934816,5
66728,0,1,0,2020-12-05 8:49,-1.3155924,36.7935317,1
66743,0,2,0,2020-12-05 8:52,-1.45887172,36.97269058,2
66744,1,3,0,2020-12-05 8:52,-1.31236494,36.84930801,4
66747,0,1,0,2020-12-05 8:54,-1.3155693,36.7934816,1
66749,0,4,0,2020-12-05 8:56,-1.3530517,36.6433367,4
66763,0,5,0,2020-12-05 8:57,-1.3950814,36.7369727,5
66766,0,2,0,2020-12-05 8:59,-1.3108767,36.821765,2
66775,0,0,1,2020-12-05 9:02,-1.3948884,36.7370216,1
66785,0,3,0,2020-12-05 9:02,-1.47543836,36.95588303,3
66786,7,8,0,2020-12-05 9:03,-1.3151932,36.8749407,15
66796,0,2,0,2020-12-05 9:05,-1.3948884,36.7370216,2
66809,0,4,0,2020-12-05 9:06,-1.4602898,36.9715406,4
66814,0,2,0,2020-12-05 9:08,-1.45952594,36.97260284,2
66829,0,17,0,2020-12-05 9:10,-1.3143117,36.875475,17
66841,0,1,0,2020-12-05 9:14,-1.3364117,36.675755,1
66853,0,2,0,2020-12-05 9:14,-1.3159,36.8744,2
66860,0,3,0,2020-12-05 9:16,-1.39727,36.7561083,3
66864,0,0,2,2020-12-05 9:19,-1.39053941,36.94018173,2
66866,0,3,0,2020-12-05 9:22,-1.39055896,36.93985367,3
66868,0,1,0,2020-12-05 9:27,-1.39053941,36.94018173,1
66870,0,5,0,2020-12-05 9:27,-1.3200167,36.8714583,5
66873,0,2,0,2020-12-05 9:31,-1.3886266,36.7505974,2
66877,6,4,0,2020-12-05 9:31,-1.2904733,36.7400567,10
66883,0,4,0,2020-12-05 9:33,-1.3200167,36.8714583,4
66887,0,0,1,2020-12-05 9:35,-1.39044964,36.93973541,1
66889,0,4,0,2020-12-05 9:37,-1.2905233,36.7399617,4
66901,0,3,0,2020-12-05 9:38,-1.2903983,36.7400683,3
66905,0,5,0,2020-12-05 9:40,-1.3917092,36.9361368,5
66914,0,3,1,2020-12-05 9:40,-1.3145518,36.8225963,5
66936,0,2,0,2020-12-05 9:40,-1.4590309,36.9765591,2
66939,0,2,0,2020-12-05 9:41,-1.3141283,36.7915467,2
66944,0,8,0,2020-12-05 9:41,-1.3582333,36.6534517,8
66950,2,2,0,2020-12-05 9:43,-1.3148367,36.7964367,4
66951,0,2,0,2020-12-05 9:42,-1.4777867,36.9533433,3
66954,0,1,0,2020-12-05 9:45,-1.4785917,36.9532783,1
66960,0,3,0,2020-12-05 9:46,-1.31267047,36.8441124,3
66965,0,2,0,2020-12-05 9:48,-1.33433032,36.67332458,2
66970,0,10,1,2020-12-05 9:49,-1.4785917,36.9532783,11
66971,0,1,0,2020-12-05 9:50,-1.3155892,36.8750554,1
66975,0,3,0,2020-12-05 9:56,-1.3434709,36.6664692,3
66986,0,17,2,2020-12-05 10:00,-1.4783283,36.95439,19
66991,0,2,1,2020-12-05 10:02,-1.3616929,36.6542321,4
66993,6,0,1,2020-12-05 10:02,-1.27939963,36.82206345,7
66997,1,7,1,2020-12-05 10:06,-1.290461,36.7401435,9
67011,0,6,1,2020-12-05 10:10,-1.28665,36.8285,7
67015,0,4,0,2020-12-05 10:12,-1.342965,36.6664883,4
67042,0,2,0,2020-12-05 10:13,-1.3120633,36.8642883,2
67048,0,6,1,2020-12-05 10:15,-1.31260252,36.84376907,7
67050,0,2,0,2020-12-05 10:15,-1.39086854,36.94291306,2
67052,0,4,0,2020-12-05 10:20,-1.2903637,36.7400873,4
67061,0,6,0,2020-12-05 10:21,-1.39086854,36.94291306,6
67062,0,4,0,2020-12-05 10:24,-1.3120162,36.8498053,4
67069,0,0,3,2020-12-05 10:25,-1.39183497,36.94252014,3
67071,2,8,0,2020-12-05 10:28,-1.2904767,36.7401383,10
67079,0,6,0,2020-12-05 10:28,-1.4578117,36.9765717,6
67080,0,5,0,2020-12-05 10:28,-1.39183581,36.94252014,5
67084,0,3,0,2020-12-05 10:29,-1.38965356,36.94218445,3
67092,0,0,12,2020-12-05 10:30,-1.3177843,36.8671526,12
67100,7,0,0,2020-12-05 10:30,-1.39049685,36.94178009,7
67129,0,3,0,2020-12-05 10:31,-1.290465,36.7401867,3
67155,1,6,0,2020-12-05 10:33,-1.2905938,36.7410379,7
67162,2,4,0,2020-12-05 10:34,-1.3173709,36.874945,6
67166,15,0,0,2020-12-05 10:34,-1.2780085,36.8283947,15
67171,1,2,0,2020-12-05 10:38,-1.3729196,36.6598042,3
67227,0,4,0,2020-12-05 10:38,-1.3119882,36.864265,5
67235,0,1,0,2020-12-05 10:38,-1.3948884,36.7370216,1
67236,0,1,0,2020-12-05 10:39,-1.3948884,36.7370216,1
67253,0,5,0,2020-12-05 10:41,-1.31078327,36.77490234,5
67257,0,23,1,2020-12-05 10:41,-1.3119882,36.864265,24
67260,0,1,0,2020-12-05 10:42,-1.3966617,36.7608783,1
67278,0,8,2,2020-12-05 10:45,-1.2778908,36.8283105,10
67282,0,3,0,2020-12-05 10:48,-1.31104,36.7748933,3
67284,0,9,1,2020-12-05 10:49,-1.2905942,36.7407011,10
67298,0,3,0,2020-12-05 10:50,-1.3904517,36.941095,3
67308,0,2,0,2020-12-05 10:50,-1.3602763,36.6621618,2
67317,1,8,0,2020-12-05 10:50,-1.3901211,36.9404111,9
67324,0,8,0,2020-12-05 10:53,-1.3115753,36.845712,8
67341,0,6,0,2020-12-05 10:54,-1.3135706,36.8470609,6
67353,0,7,0,2020-12-05 10:54,-1.311295,36.7830317,7
67365,0,6,0,2020-12-05 10:56,-1.4903669,36.9569544,6
